timestamp,building,floor_area,zone_name,category,meter_id,area_m2,energy_kwh,avg_power_kw,occupancy_level,outside_temp_c,is_weekend,working_hours,time_period,notes
6/1/2026 00:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,4.78,4.78,Very Low,9.8,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/7/2026 00:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,3.76,3.76,Very Low,11.3,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 00:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,3.67,3.67,Very Low,11.3,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,1.44,1.44,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,8.5,8.5,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,0.25,0.25,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,1.76,1.76,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,0.55,0.55,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,0.87,0.87,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,7.43,7.43,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,0.2,0.2,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,1.59,1.59,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,0.61,0.61,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,0.78,0.78,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,6.62,6.62,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,0.18,0.18,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,1.49,1.49,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,0.46,0.46,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,19.96,19.96,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,5.48,5.48,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,6.57,6.57,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,0.14,0.14,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,1.4,1.4,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,0.25,0.25,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,0.17,0.17,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.79,0.79,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,3.9,3.9,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 01:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,3.69,3.69,Very Low,10.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,1.48,1.48,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,8.49,8.49,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,0.25,0.25,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,1.77,1.77,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,0.49,0.49,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,0.93,0.93,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,7.2,7.2,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,0.22,0.22,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,1.64,1.64,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,0.61,0.61,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,0.83,0.83,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,6.6,6.6,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,0.17,0.17,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,1.53,1.53,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,0.46,0.46,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,19.98,19.98,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,5.44,5.44,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,6.62,6.62,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,0.13,0.13,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,1.25,1.25,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,0.27,0.27,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,0.17,0.17,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.79,0.79,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,3.97,3.97,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 02:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,3.74,3.74,Very Low,9.8,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,1.4,1.4,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,8.19,8.19,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,0.23,0.23,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,1.77,1.77,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,0.54,0.54,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,0.92,0.92,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,7.01,7.01,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,0.19,0.19,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,1.72,1.72,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,0.56,0.56,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,0.8,0.8,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,7.13,7.13,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,0.17,0.17,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,1.49,1.49,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,0.46,0.46,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,20.13,20.13,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,5.54,5.54,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,6.39,6.39,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,0.13,0.13,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,1.28,1.28,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,0.26,0.26,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,0.15,0.15,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.77,0.77,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,3.6,3.6,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 03:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,3.69,3.69,Very Low,9.7,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,1.46,1.46,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,7.99,7.99,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,0.25,0.25,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,1.97,1.97,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,0.52,0.52,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,0.9,0.9,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,6.96,6.96,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,0.21,0.21,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,1.61,1.61,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,0.6,0.6,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,0.82,0.82,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,7.07,7.07,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,0.17,0.17,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,1.51,1.51,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,0.44,0.44,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,20.72,20.72,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,5.4,5.4,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,5.94,5.94,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,0.13,0.13,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,1.31,1.31,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,0.24,0.24,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,0.17,0.17,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.77,0.77,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,1.38,1.38,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 04:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,3.72,3.72,Very Low,9.9,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 05:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,1.4,1.4,Very Low,10.6,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 05:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,8.99,8.99,Very Low,10.6,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
6/7/2026 05:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,0.24,0.24,Very Low,10.6,TRUE,FALSE,Night Base Load,Night Base Load; weekend profile
